query	target	fident	alnlen	mismatch	gapopen	qstart	qend	qlen	qcov	tstart	tend	tlen	tcov	evalue	bits
A0A6I8QD38|A0A6I8QD38_XENTR	H2RC92|H2RC92_PANTR	0.785	515	109	0	26	534	554	0.919	46	560	683	0.754	6.495E-267	827
A0A6I8QD38|A0A6I8QD38_XENTR	Q15582|BGH3_HUMAN	0.785	515	109	0	26	534	554	0.919	46	560	683	0.754	6.495E-267	827
A0A6I8QD38|A0A6I8QD38_XENTR	G3R261|G3R261_GORGO	0.785	515	109	0	26	534	554	0.919	46	560	683	0.754	6.495E-267	827
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I3RNS3|A0A2I3RNS3_PANTR	0.785	515	109	0	26	534	554	0.919	46	560	706	0.729	6.495E-267	827
A0A6I8QD38|A0A6I8QD38_XENTR	F1PW10|F1PW10_CANLF	0.784	515	110	0	26	534	554	0.919	1	515	638	0.807	8.896E-267	826
A0A6I8QD38|A0A6I8QD38_XENTR	G3RTB6|G3RTB6_GORGO	0.784	514	110	0	26	533	554	0.917	46	559	693	0.742	4.289E-266	824
A0A6I8QD38|A0A6I8QD38_XENTR	F7D796|F7D796_MONDO	0.778	515	113	0	26	534	554	0.919	46	560	684	0.753	6.580E-264	818
A0A6I8QD38|A0A6I8QD38_XENTR	D4A8G5|D4A8G5_RAT	0.766	514	119	0	26	533	554	0.917	46	559	685	0.750	1.917E-258	802
A0A6I8QD38|A0A6I8QD38_XENTR	Q3UXJ2|Q3UXJ2_MOUSE	0.766	514	119	0	26	533	554	0.917	46	559	651	0.790	2.626E-258	802
A0A6I8QD38|A0A6I8QD38_XENTR	P82198|BGH3_MOUSE	0.766	514	119	0	26	533	554	0.917	46	559	683	0.753	2.626E-258	802
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F8GLY4|A0A5F8GLY4_MONDO	0.739	509	127	0	26	534	554	0.919	46	533	657	0.743	1.637E-244	762
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F8H036|A0A5F8H036_MONDO	0.739	509	127	0	26	534	554	0.919	46	533	657	0.743	1.637E-244	762
A0A6I8QD38|A0A6I8QD38_XENTR	Q503K1|Q503K1_DANRE	0.720	513	142	0	26	533	554	0.917	40	552	677	0.758	1.218E-238	745
A0A6I8QD38|A0A6I8QD38_XENTR	F1MBS3|F1MBS3_BOVIN	0.718	509	139	0	26	534	554	0.919	46	539	649	0.761	1.683E-235	736
A0A6I8QD38|A0A6I8QD38_XENTR	H2N1S0|H2N1S0_ORYLA	0.694	512	155	0	26	533	554	0.917	39	550	677	0.756	6.707E-227	711
A0A6I8QD38|A0A6I8QD38_XENTR	W5N0J7|W5N0J7_LEPOC	0.667	444	143	0	26	456	554	0.778	41	484	687	0.646	1.283E-184	589
A0A6I8QD38|A0A6I8QD38_XENTR	A0A6I8SFA1|A0A6I8SFA1_XENTR	0.554	512	226	0	26	532	554	0.915	42	553	795	0.644	5.303E-168	541
A0A6I8QD38|A0A6I8QD38_XENTR	A0A6I8RT64|A0A6I8RT64_XENTR	0.554	512	226	0	26	532	554	0.915	43	554	955	0.536	5.303E-168	541
A0A6I8QD38|A0A6I8QD38_XENTR	A0A6I8STU8|A0A6I8STU8_XENTR	0.554	512	226	0	26	532	554	0.915	43	554	1021	0.501	5.303E-168	541
A0A6I8QD38|A0A6I8QD38_XENTR	W5MPT1|W5MPT1_LEPOC	0.535	533	245	0	26	553	554	0.953	41	573	821	0.649	2.542E-167	539
A0A6I8QD38|A0A6I8QD38_XENTR	Q62009-5|POSTN-5_MOUSE	0.545	518	233	0	26	538	554	0.926	43	560	783	0.662	1.667E-166	536
A0A6I8QD38|A0A6I8QD38_XENTR	Q62009-4|POSTN-4_MOUSE	0.545	518	233	0	26	538	554	0.926	43	560	784	0.661	1.667E-166	536
A0A6I8QD38|A0A6I8QD38_XENTR	Q62009-3|POSTN-3_MOUSE	0.545	518	233	0	26	538	554	0.926	43	560	810	0.640	1.667E-166	536
A0A6I8QD38|A0A6I8QD38_XENTR	Q62009-2|POSTN-2_MOUSE	0.545	518	233	0	26	538	554	0.926	43	560	811	0.639	1.667E-166	536
A0A6I8QD38|A0A6I8QD38_XENTR	Q62009|POSTN_MOUSE	0.545	518	233	0	26	538	554	0.926	43	560	838	0.618	1.667E-166	536
A0A6I8QD38|A0A6I8QD38_XENTR	A0A097BW25|A0A097BW25_RAT	0.544	518	233	0	26	538	554	0.926	43	560	783	0.662	4.267E-166	535
A0A6I8QD38|A0A6I8QD38_XENTR	D3ZAF5|D3ZAF5_RAT	0.544	518	233	0	26	538	554	0.926	43	560	810	0.640	4.267E-166	535
A0A6I8QD38|A0A6I8QD38_XENTR	Q15063-7|POSTN-7_HUMAN	0.545	513	231	0	26	533	554	0.917	41	553	721	0.712	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I2YLR3|A0A2I2YLR3_GORGO	0.545	513	231	0	26	533	554	0.917	41	553	749	0.685	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	Q15063-6|POSTN-6_HUMAN	0.545	513	231	0	26	533	554	0.917	41	553	749	0.685	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	Q15063-4|POSTN-4_HUMAN	0.545	513	231	0	26	533	554	0.917	41	553	751	0.683	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I2YVT8|A0A2I2YVT8_GORGO	0.545	513	231	0	26	533	554	0.917	41	553	779	0.659	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	Q15063-2|POSTN-2_HUMAN	0.545	513	231	0	26	533	554	0.917	41	553	779	0.659	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	Q15063-3|POSTN-3_HUMAN	0.545	513	231	0	26	533	554	0.917	41	553	781	0.657	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	B1ALD9|B1ALD9_HUMAN	0.545	513	231	0	26	533	554	0.917	41	553	808	0.635	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I2ZP34|A0A2I2ZP34_GORGO	0.545	513	231	0	26	533	554	0.917	41	553	808	0.635	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	Q15063-5|POSTN-5_HUMAN	0.545	513	231	0	26	533	554	0.917	41	553	809	0.634	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I2YTD4|A0A2I2YTD4_GORGO	0.545	513	231	0	26	533	554	0.917	41	553	809	0.634	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	Q15063|POSTN_HUMAN	0.545	513	231	0	26	533	554	0.917	41	553	836	0.614	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	G3QUZ5|G3QUZ5_GORGO	0.545	513	231	0	26	533	554	0.917	41	553	836	0.614	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I2ZXC3|A0A2I2ZXC3_GORGO	0.545	513	231	0	26	533	554	0.917	41	553	853	0.601	7.163E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I3SDV5|A0A2I3SDV5_PANTR	0.545	513	231	0	26	533	554	0.917	41	553	749	0.685	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F8HIW0|A0A5F8HIW0_MONDO	0.545	513	231	0	26	533	554	0.917	41	553	749	0.685	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F8GQG6|A0A5F8GQG6_MONDO	0.545	513	231	0	26	533	554	0.917	41	553	779	0.659	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I3TPJ2|A0A2I3TPJ2_PANTR	0.545	513	231	0	26	533	554	0.917	41	553	779	0.659	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F8HIW3|A0A5F8HIW3_MONDO	0.545	513	231	0	26	533	554	0.917	41	553	802	0.640	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F8GCT4|A0A5F8GCT4_MONDO	0.545	513	231	0	26	533	554	0.917	41	553	803	0.639	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	H2Q7F8|H2Q7F8_PANTR	0.545	513	231	0	26	533	554	0.917	41	553	808	0.635	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I3SQ41|A0A2I3SQ41_PANTR	0.545	513	231	0	26	533	554	0.917	41	553	809	0.634	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I3S777|A0A2I3S777_PANTR	0.545	513	231	0	26	533	554	0.917	41	553	812	0.632	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	F6TB66|F6TB66_MONDO	0.545	513	231	0	26	533	554	0.917	41	553	830	0.618	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I3S1C4|A0A2I3S1C4_PANTR	0.545	513	231	0	26	533	554	0.917	41	553	836	0.614	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A2I3SNS9|A0A2I3SNS9_PANTR	0.545	513	231	0	26	533	554	0.917	41	553	865	0.593	9.799E-165	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A0R4INY2|A0A0R4INY2_DANRE	0.529	533	248	0	26	553	554	0.953	41	573	756	0.705	1.340E-164	531
A0A6I8QD38|A0A6I8QD38_XENTR	Q75U66|Q75U66_DANRE	0.529	533	248	0	26	553	554	0.953	41	573	782	0.682	1.340E-164	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A0R4IPF4|A0A0R4IPF4_DANRE	0.529	533	248	0	26	553	554	0.953	41	573	785	0.679	1.340E-164	531
A0A6I8QD38|A0A6I8QD38_XENTR	A0A0R4IS83|A0A0R4IS83_DANRE	0.529	533	248	0	26	553	554	0.953	41	573	797	0.669	1.340E-164	531
A0A6I8QD38|A0A6I8QD38_XENTR	H2LEU3|H2LEU3_ORYLA	0.527	533	249	0	26	553	554	0.953	39	571	654	0.815	6.423E-164	529
A0A6I8QD38|A0A6I8QD38_XENTR	H2LEU1|H2LEU1_ORYLA	0.527	533	249	0	26	553	554	0.953	39	571	707	0.754	6.423E-164	529
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3B3HUB7|A0A3B3HUB7_ORYLA	0.527	533	249	0	26	553	554	0.953	39	571	719	0.741	6.423E-164	529
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3B3IBI9|A0A3B3IBI9_ORYLA	0.527	533	249	0	26	553	554	0.953	39	571	719	0.741	6.423E-164	529
A0A6I8QD38|A0A6I8QD38_XENTR	H2LET9|H2LET9_ORYLA	0.527	533	249	0	26	553	554	0.953	39	571	723	0.737	6.423E-164	529
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3B3HQ51|A0A3B3HQ51_ORYLA	0.527	533	249	0	26	553	554	0.953	39	571	729	0.731	6.423E-164	529
A0A6I8QD38|A0A6I8QD38_XENTR	Q2KJC7|Q2KJC7_BOVIN	0.543	513	232	0	26	533	554	0.917	41	553	779	0.659	8.786E-164	528
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3Q1MF21|A0A3Q1MF21_BOVIN	0.543	513	232	0	26	533	554	0.917	41	553	806	0.636	8.786E-164	528
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3Q1NNK1|A0A3Q1NNK1_BOVIN	0.543	513	232	0	26	533	554	0.917	41	553	808	0.635	8.786E-164	528
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3Q1N5X2|A0A3Q1N5X2_BOVIN	0.543	513	232	0	26	533	554	0.917	41	553	809	0.634	8.786E-164	528
A0A6I8QD38|A0A6I8QD38_XENTR	D1Z308|D1Z308_BOVIN	0.543	513	232	0	26	533	554	0.917	41	553	836	0.614	8.786E-164	528
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F4D8M3|A0A5F4D8M3_CANLF	0.542	513	232	0	26	533	554	0.917	41	553	749	0.685	1.644E-163	527
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F4CN27|A0A5F4CN27_CANLF	0.542	513	232	0	26	533	554	0.917	41	553	770	0.666	1.644E-163	527
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F4CU77|A0A5F4CU77_CANLF	0.542	513	232	0	26	533	554	0.917	41	553	779	0.659	1.644E-163	527
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F4DKC3|A0A5F4DKC3_CANLF	0.542	513	232	0	26	533	554	0.917	41	553	806	0.636	1.644E-163	527
A0A6I8QD38|A0A6I8QD38_XENTR	E2QYG1|E2QYG1_CANLF	0.542	513	232	0	26	533	554	0.917	41	553	808	0.635	1.644E-163	527
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F4DDV1|A0A5F4DDV1_CANLF	0.542	513	232	0	26	533	554	0.917	41	553	809	0.634	1.644E-163	527
A0A6I8QD38|A0A6I8QD38_XENTR	E2QUG4|E2QUG4_CANLF	0.542	513	232	0	26	533	554	0.917	41	553	836	0.614	1.644E-163	527
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3Q2UBV6|A0A3Q2UBV6_CHICK	0.544	504	227	0	26	524	554	0.901	42	545	801	0.629	4.626E-161	520
A0A6I8QD38|A0A6I8QD38_XENTR	F1P4N9|F1P4N9_CHICK	0.544	504	227	0	26	524	554	0.901	42	545	809	0.623	4.626E-161	520
A0A6I8QD38|A0A6I8QD38_XENTR	F1N8W3|F1N8W3_CHICK	0.544	504	227	0	26	524	554	0.901	42	545	825	0.611	4.626E-161	520
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3Q2UC30|A0A3Q2UC30_CHICK	0.544	504	227	0	26	524	554	0.901	42	545	828	0.609	4.626E-161	520
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3Q2TUR8|A0A3Q2TUR8_CHICK	0.544	504	227	0	26	524	554	0.901	42	545	830	0.607	4.626E-161	520
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3Q2U1B0|A0A3Q2U1B0_CHICK	0.544	504	227	0	26	524	554	0.901	42	545	841	0.599	4.626E-161	520
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3Q2U321|A0A3Q2U321_CHICK	0.544	504	227	0	26	524	554	0.901	42	545	857	0.588	4.626E-161	520
A0A6I8QD38|A0A6I8QD38_XENTR	E9QIF5|E9QIF5_DANRE	0.515	509	244	0	26	529	554	0.910	41	549	695	0.732	7.331E-151	491
A0A6I8QD38|A0A6I8QD38_XENTR	E7F5I3|E7F5I3_DANRE	0.515	509	244	0	26	529	554	0.910	41	549	882	0.577	7.331E-151	491
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3B3HTU1|A0A3B3HTU1_ORYLA	0.487	512	260	0	26	532	554	0.915	41	552	815	0.628	7.414E-140	459
A0A6I8QD38|A0A6I8QD38_XENTR	A0A3B3I1D6|A0A3B3I1D6_ORYLA	0.487	512	260	0	26	532	554	0.915	41	552	824	0.621	7.414E-140	459
A0A6I8QD38|A0A6I8QD38_XENTR	A0A5F4DBH8|A0A5F4DBH8_CANLF	0.470	508	242	0	26	533	554	0.917	41	498	794	0.577	7.538E-132	436
A0A6I8QD38|A0A6I8QD38_XENTR	C3XS70|C3XS70_BRAFL	0.360	551	338	0	4	554	554	0.995	20	548	831	0.637	8.310E-95	327
A0A6I8QD38|A0A6I8QD38_XENTR	C3Z463|C3Z463_BRAFL	0.309	528	345	0	49	548	554	0.903	62	589	652	0.810	1.424E-68	250
Q651Y5|Q651Y5_ORYSJ	Q651Y5|Q651Y5_ORYSJ	1.000	273	0	0	1	273	273	1.000	1	273	273	1.000	9.025E-160	501
Q651Y5|Q651Y5_ORYSJ	B4FZE8|B4FZE8_MAIZE	0.631	256	90	0	20	265	273	0.901	11	266	271	0.945	1.437E-96	319
Q651Y5|Q651Y5_ORYSJ	A0A1D6I6L8|A0A1D6I6L8_MAIZE	0.636	243	86	0	30	265	273	0.864	21	263	268	0.907	4.639E-92	306
Q651Y5|Q651Y5_ORYSJ	K7U4B2|K7U4B2_MAIZE	0.548	256	113	0	18	273	273	0.938	16	266	267	0.940	4.357E-79	269
Q651Y5|Q651Y5_ORYSJ	A0A1D6QK85|A0A1D6QK85_MAIZE	0.567	235	100	0	18	252	273	0.861	16	247	307	0.756	3.948E-75	257
Q651Y5|Q651Y5_ORYSJ	Q0J4T9|Q0J4T9_ORYSJ	0.617	183	69	0	91	273	273	0.670	1	181	181	1.000	2.857E-63	223
Q651Y5|Q651Y5_ORYSJ	Q8H3S1|Q8H3S1_ORYSJ	0.374	239	147	0	35	273	273	0.875	179	414	415	0.569	5.695E-39	152
Q651Y5|Q651Y5_ORYSJ	A0A1X7YIL8|A0A1X7YIL8_MAIZE	0.337	258	139	0	39	249	273	0.773	187	444	459	0.562	3.417E-35	141
Q651Y5|Q651Y5_ORYSJ	Q9LZX4|FLA10_ARATH	0.345	211	132	0	46	248	273	0.744	190	400	422	0.500	3.311E-28	121
Q651Y5|Q651Y5_ORYSJ	A0A1D6E267|A0A1D6E267_MAIZE	0.309	242	154	0	46	269	273	0.821	183	424	429	0.564	5.298E-27	117
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	1.000	642	0	0	1	642	642	1.000	1	642	642	1.000	0.000E+00	1292
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	P55906|BGH3_BOVIN	0.955	638	29	0	5	642	642	0.994	46	683	683	0.934	0.000E+00	1281
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	F1PW10|F1PW10_CANLF	0.922	638	50	0	5	642	642	0.994	1	638	638	1.000	0.000E+00	1232
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	H2RC92|H2RC92_PANTR	0.908	638	59	0	5	642	642	0.994	46	683	683	0.934	0.000E+00	1210
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	Q15582|BGH3_HUMAN	0.908	638	59	0	5	642	642	0.994	46	683	683	0.934	0.000E+00	1210
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	G3R261|G3R261_GORGO	0.908	638	59	0	5	642	642	0.994	46	683	683	0.934	0.000E+00	1210
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	P82198|BGH3_MOUSE	0.896	638	66	0	5	642	642	0.994	46	683	683	0.934	0.000E+00	1192
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	D4A8G5|D4A8G5_RAT	0.897	637	66	0	5	641	642	0.992	46	682	685	0.930	0.000E+00	1191
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A2I3RNS3|A0A2I3RNS3_PANTR	0.908	625	57	0	5	629	642	0.974	46	670	706	0.885	0.000E+00	1186
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	G3RTB6|G3RTB6_GORGO	0.873	648	81	0	5	642	642	0.994	46	693	693	0.935	0.000E+00	1176
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	F1MBS3|F1MBS3_BOVIN	0.854	638	88	0	5	642	642	0.994	46	649	649	0.931	0.000E+00	1129
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	F7D796|F7D796_MONDO	0.851	636	94	0	5	640	642	0.991	46	680	684	0.928	0.000E+00	1120
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	Q3UXJ2|Q3UXJ2_MOUSE	0.899	590	59	0	5	594	642	0.919	46	635	651	0.906	0.000E+00	1108
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A5F8H036|A0A5F8H036_MONDO	0.808	636	117	0	5	640	642	0.991	46	653	657	0.925	0.000E+00	1055
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A1D5PXP9|A0A1D5PXP9_CHICK	0.806	637	123	0	5	641	642	0.992	39	674	680	0.935	0.000E+00	1054
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A5F8GLY4|A0A5F8GLY4_MONDO	0.811	617	111	0	5	621	642	0.961	46	634	657	0.896	0.000E+00	1028
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	Q0V9T4|Q0V9T4_XENTR	0.774	637	144	0	5	641	642	0.992	41	676	677	0.939	0.000E+00	1005
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8QYB9|A0A6I8QYB9_XENTR	0.782	617	134	0	5	621	642	0.961	9	624	647	0.952	1.515E-320	987
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	F7D4G3|F7D4G3_XENTR	0.782	617	134	0	5	621	642	0.961	36	651	674	0.914	1.515E-320	987
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8QGD2|A0A6I8QGD2_XENTR	0.782	617	134	0	5	621	642	0.961	38	653	676	0.911	1.515E-320	987
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8RL64|A0A6I8RL64_XENTR	0.794	590	121	0	5	594	642	0.919	41	630	643	0.918	2.951E-311	960
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8SCL8|A0A6I8SCL8_XENTR	0.794	590	121	0	5	594	642	0.919	41	630	660	0.894	2.951E-311	960
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8SZ77|A0A6I8SZ77_XENTR	0.748	557	140	0	38	594	642	0.868	28	584	626	0.890	1.174E-271	845
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8QD38|A0A6I8QD38_XENTR	0.794	515	105	0	5	519	642	0.802	26	534	554	0.919	4.600E-269	838
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8SXA7|A0A6I8SXA7_XENTR	0.792	516	107	0	4	519	642	0.804	3	517	537	0.959	6.299E-269	837
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	Q503K1|Q503K1_DANRE	0.702	589	175	0	5	593	642	0.917	40	627	677	0.869	3.379E-266	829
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	H2N1S0|H2N1S0_ORYLA	0.655	634	216	0	5	638	642	0.988	39	666	677	0.928	1.323E-263	822
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	W5N0J7|W5N0J7_LEPOC	0.577	635	267	0	5	637	642	0.986	41	675	687	0.924	5.773E-223	704
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	H0Y8L3|H0Y8L3_HUMAN	0.800	400	73	0	243	642	642	0.623	2	366	366	0.997	1.281E-206	657
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8SFA1|A0A6I8SFA1_XENTR	0.541	591	270	0	5	593	642	0.917	42	632	795	0.743	6.305E-189	606
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8RT64|A0A6I8RT64_XENTR	0.541	591	270	0	5	593	642	0.917	43	633	955	0.619	6.305E-189	606
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8STU8|A0A6I8STU8_XENTR	0.541	591	270	0	5	593	642	0.917	43	633	1021	0.579	6.305E-189	606
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8SHV8|A0A6I8SHV8_XENTR	0.541	591	270	0	5	593	642	0.917	43	633	1053	0.561	6.305E-189	606
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8RJX8|A0A6I8RJX8_XENTR	0.541	591	270	0	5	593	642	0.917	43	633	1053	0.561	6.305E-189	606
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8Q6H3|A0A6I8Q6H3_XENTR	0.541	591	270	0	5	593	642	0.917	43	633	1053	0.561	6.305E-189	606
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8SKP7|A0A6I8SKP7_XENTR	0.541	591	270	0	5	593	642	0.917	43	633	1053	0.561	6.305E-189	606
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8RCS6|A0A6I8RCS6_XENTR	0.541	591	270	0	5	593	642	0.917	43	633	1053	0.561	6.305E-189	606
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A6I8RTB3|A0A6I8RTB3_XENTR	0.541	591	270	0	5	593	642	0.917	43	633	1053	0.561	6.305E-189	606
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	F6R8E6|F6R8E6_XENTR	0.541	591	270	0	5	593	642	0.917	43	633	1086	0.544	6.305E-189	606
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	W5MPT1|W5MPT1_LEPOC	0.538	590	272	0	5	593	642	0.917	41	630	821	0.719	3.697E-187	601
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A5F8HIW0|A0A5F8HIW0_MONDO	0.529	589	277	0	5	593	642	0.917	41	629	749	0.786	2.903E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A5F8GQG6|A0A5F8GQG6_MONDO	0.529	589	277	0	5	593	642	0.917	41	629	779	0.756	2.903E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A5F8HIW3|A0A5F8HIW3_MONDO	0.529	589	277	0	5	593	642	0.917	41	629	802	0.734	2.903E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A5F8GCT4|A0A5F8GCT4_MONDO	0.529	589	277	0	5	593	642	0.917	41	629	803	0.733	2.903E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	F6TB66|F6TB66_MONDO	0.529	589	277	0	5	593	642	0.917	41	629	830	0.710	2.903E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	H2LEU3|H2LEU3_ORYLA	0.528	590	278	0	5	593	642	0.917	39	628	654	0.902	3.970E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	H2LEU1|H2LEU1_ORYLA	0.528	590	278	0	5	593	642	0.917	39	628	707	0.835	3.970E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A3B3HUB7|A0A3B3HUB7_ORYLA	0.528	590	278	0	5	593	642	0.917	39	628	719	0.821	3.970E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A3B3IBI9|A0A3B3IBI9_ORYLA	0.528	590	278	0	5	593	642	0.917	39	628	719	0.821	3.970E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	H2LET9|H2LET9_ORYLA	0.528	590	278	0	5	593	642	0.917	39	628	723	0.816	3.970E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A3B3HQ51|A0A3B3HQ51_ORYLA	0.528	590	278	0	5	593	642	0.917	39	628	729	0.809	3.970E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	A0A097BW25|A0A097BW25_RAT	0.528	590	278	0	5	593	642	0.917	43	632	783	0.754	3.970E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	D3ZAF5|D3ZAF5_RAT	0.528	590	278	0	5	593	642	0.917	43	632	810	0.728	3.970E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	Q62009-5|POSTN-5_MOUSE	0.527	590	278	0	5	593	642	0.917	43	632	783	0.754	5.429E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	Q62009-4|POSTN-4_MOUSE	0.527	590	278	0	5	593	642	0.917	43	632	784	0.753	5.429E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	Q62009-3|POSTN-3_MOUSE	0.527	590	278	0	5	593	642	0.917	43	632	810	0.728	5.429E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	Q62009-2|POSTN-2_MOUSE	0.527	590	278	0	5	593	642	0.917	43	632	811	0.727	5.429E-182	586
A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	Q62009|POSTN_MOUSE	0.527	590	278	0	5	593	642	0.917	43	632	838	0.704	5.429E-182	586
